"accountID","transactionAmountUSD","transactionAmount","transactionCurrencyCode","transactionDate","transactionTime","localHour","transactionIPaddress","ipState","ipPostcode","ipCountryCode","isProxyIP","browserLanguage","paymentInstrumentType","cardType","paymentBillingPostalCode","paymentBillingState","paymentBillingCountryCode","cvvVerifyResult","digitalItemCount","physicalItemCount","label"
"A914801082306335",108.24,108.24,"USD",20130724,103927,4,173.184,"texas","75219","us","false","en-US","CREDITCARD","MC","75115","TX","US","M",1,0,"true"
"A844428114562534",145.347227,145.95,"CAD",20130724,120757,7,173.206,"ontario","l6p 1a1","ca","false","en-CA","CREDITCARD","VISA","S4N7K8","SK","CA","M",1,0,"true"
"A985157066361997",156.421301,157.07,"CAD",20130724,153355,10,173.33,"ontario","l1v 1a1","ca","false","en-CA","CREDITCARD","VISA","L6Y2R8","ON","CA","M",1,0,"true"
"A1759222272899160",106.24,106.24,"USD",20130724,163010,10,108.255,"illinois","60804","us","false","en-US","CREDITCARD","VISA","60046","IL","US","M",1,0,"true"
"A914801052456946",800.5932,594,"EUR",20130701,95706,-99,109.99,"bucuresti","70000","ro","false","fr-FR","CREDITCARD","MC","93170","NA","FR","M",0,1,"true"
"A1055520634696050",326.99,326.99,"USD",20130701,164042,-99,119.92,"national capital region","700","ph","false","en-US","CREDITCARD","VISA","90277","CA","US","M",0,1,"true"
"A1688853697249280",108.09,108.09,"USD",20130724,200614,13,65.113,"arizona","85705","us","false","en-US","CREDITCARD","VISA","85730","AZ","US","M",1,0,"true"
"A1055521362569690",544.99,544.99,"USD",20130724,210909,13,167.22,"washington","98052","us","false","en-US","CREDITCARD","VISA","94065","CA","US","M",0,1,"true"
"A1055521460231060",116.59,116.59,"USD",20130724,222219,17,151.2,"district of columbia","20026","us","false","en-US","CREDITCARD","VISA","20001","DC","US","M",1,0,"true"
"A1899947040319970",1507.62,1507.62,"USD",20130724,225252,17,173.75,"pennsylvania","15222","us","false","en-US","CREDITCARD","VISA","15071","PA","US","M",0,1,"true"
"A1759222273115370",108.24,108.24,"USD",20130725,71754,2,67.86,"new york","10460","us","false","en-US","CREDITCARD","VISA","77065","TX","US","M",1,0,"true"
"A914801083340906",5033.3804,3196,"GBP",20130725,101923,10,86.178,"greater london","wc2n","gb","false","en-GB","CREDITCARD","MC","NG5 6PQ","NA","GB","M",0,4,"true"
"A985157109912078",1953.71,1953.71,"USD",20130908,192451,11,98.21,"california","94536","us","false","en-US","CREDITCARD","AMEX","92260","CA","US","M",0,1,"true"
"A985157015268058",4.99,4.99,"USD",20130527,201509,15,24.254,"virginia","24016","us","false","en-US","CREDITCARD","MC","24018","VA","US","M",1,0,"true"
"A1899947040524250",106.74,106.74,"USD",20130725,115628,6,174.54,"pennsylvania","17601","us","false","en-US","CREDITCARD","VISA","27406","NC","US","M",1,0,"true"
"A1688853691375590",233.74,233.74,"USD",20130725,183810,12,108.83,"illinois","60804","us","false","en-US","CREDITCARD","VISA","60629","IL","US","M",1,0,"true"
"A844428115929947",106.74,106.74,"USD",20130725,184635,13,76.4,"north carolina","27803","us","false","en-US","CREDITCARD","DISCOVER","27106","NC","US","M",1,0,"true"
"A1055521461373450",222.19,222.19,"USD",20130726,13013,20,24.101,"ohio","44406","us","false","en-US","CREDITCARD","VISA","6751","CT","US","M",1,0,"true"
"A1899947034476490",237.48,237.48,"USD",20130726,93334,2,68.109,"arizona","85013","us","false","en-US","CREDITCARD","VISA","85250","AZ","US","M",1,0,"true"
"A1055521438478040",1258.3451,799,"GBP",20130703,125511,12,80.42,"greater london","w1f","gb","false","en-GB","CREDITCARD","MC","cv6 1pz","NA","GB","M",0,1,"true"
"A985157068516223",99.99,99.99,"USD",20130726,163551,11,71.199,"georgia","30260","us","false","en-US","CREDITCARD","VISA","30813","GA","US","M",1,0,"true"
"A844428116864657",105.99,105.99,"USD",20130726,165610,11,24.236,"michigan","48602","us","false","en-US","CREDITCARD","VISA","48335","MI","US","M",1,0,"true"
"A985157068873688",531.24,531.24,"USD",20130727,32235,21,108.92,"illinois","60126","us","false","en-US","CREDITCARD","MC","60540","IL","US","M",0,1,"true"
"A985157110505183",1935.62,1935.62,"USD",20130909,203536,15,24.99,"georgia","30309","us","false","en-US","CREDITCARD","AMEX","30291","GA","US","M",0,1,"true"
"A914800991566277",72.73,72.73,"USD",20130819,210818,16,208.13,"massachusetts","2090","us","false","en-US","CREDITCARD","VISA","53703","WI","US","M",2,0,"true"
"A914801107453822",640.93,640.93,"USD",20130819,214135,16,216.15,"new york","14534","us","false","en-US","CREDITCARD","DISCOVER","7304","NJ","US","M",0,1,"true"
"A844428117817643",99.99,99.99,"USD",20130727,164415,11,173.16,"georgia","31701","us","false","en-US","CREDITCARD","VISA","31014","GA","US","M",1,0,"true"
"A844428117842037",100.99,100.99,"USD",20130727,171903,12,64.252,"connecticut","6450","us","false","en-US","CREDITCARD","VISA","6704","CT","US","M",1,0,"true"
"A985157069523518",106.24,106.24,"USD",20130727,175449,11,75.21,"illinois","60608","us","false","en-US","CREDITCARD","VISA","60025","IL","US","M",1,0,"true"
"A985157069523518",106.24,106.24,"USD",20130727,175706,11,75.21,"illinois","60608","us","false","en-US","CREDITCARD","VISA","60025","IL","US","M",1,0,"true"
"A914801085687576",99.99,99.99,"USD",20130727,181606,11,69.145,"montana","59047","us","false","en-US","CREDITCARD","VISA","59901","MT","US","M",1,0,"true"
"A1759222273793590",108.24,108.24,"USD",20130727,181817,12,64.31,"texas","75202","us","false","en-US","CREDITCARD","VISA","76180","TX","US","M",1,0,"true"
"A914801085714630",99.99,99.99,"USD",20130727,190547,11,184.1,"oregon","97321","us","false","en-US","CREDITCARD","VISA","97305","OR","US","M",1,0,"true"
"A1829582638319170",153.11079,189,"SGD",20130910,134208,21,202.166,"none","0","sg","false","en-SG","CREDITCARD","VISA","128797","NA","SG","M",1,0,"true"
"A985156985147412",124.11,124.11,"USD",20130820,52644,23,50.104,"indiana","46368","us","false","en-US","CREDITCARD","VISA","47527","IN","US","M",0,1,"true"
"A844428118003888",85.39,85.39,"USD",20130727,214824,16,184.57,"ohio","43026","us","false","en-US","CREDITCARD","VISA","43016","OH","US","M",1,0,"true"
"A914801084944768",1086.9,1086.9,"USD",20130728,23049,18,108.62,"washington","98168","us","false","en-US","CREDITCARD","VISA","99224","WA","US","M",10,0,"true"
"A1759222176060310",108.29,108.29,"USD",20130728,54917,0,75.133,"michigan","49401","us","false","en-US","CREDITCARD","VISA","99336","WA","US","M",1,0,"true"
"A844428118236161",99.99,99.99,"USD",20130728,54937,0,67.77,"florida","32812","us","false","en-US","CREDITCARD","VISA","33145","FL","US","M",1,0,"true"
"A1899947041144170",106.99,106.99,"USD",20130728,75002,23,199.58,"california","92123","us","false","en-US","CREDITCARD","VISA","2889","RI","US","M",1,0,"true"
"A844427988815904",211.98,211.98,"USD",20130728,82324,1,24.117,"idaho","83706","us","false","en-US","CREDITCARD","VISA","83713","ID","US","M",2,0,"true"
"A1899947041641430",99.99,99.99,"USD",20130728,135811,8,108.64,"south carolina","29204","us","false","en-US","CREDITCARD","VISA","29579","SC","US","M",1,0,"true"
"A1688853698667290",105.99,105.99,"USD",20130728,144314,9,72.23,"west virginia","26362","us","false","en-US","CREDITCARD","VISA","25143","WV","US","M",1,0,"true"
"A1899946885578630",219.99,219.99,"USD",20130705,51132,0,24.164,"florida","33603","us","false","en-US","CREDITCARD","VISA","33032","FL","US","M",1,0,"true"
"A1759222108288920",219.99,219.99,"USD",20130705,83437,0,108.38,"california","90006","us","false","en-US","CREDITCARD","VISA","91762","CA","US","M",1,0,"true"
"A1829582459961590",219.99,219.99,"USD",20130705,132032,5,108.202,"california","95050","us","false","en-US","CREDITCARD","VISA","95648","CA","US","M",1,0,"true"
"A1055520931256710",233.74,233.74,"USD",20130910,201500,15,50.176,"new york","10020","us","false","en-US","CREDITCARD","VISA","1376","MA","US","M",1,0,"true"
"A844427777152743",238.96,238.96,"USD",20130820,155937,10,24.215,"new york","10020","us","false","en-US","CREDITCARD","VISA","11704","NY","US","M",1,0,"true"
"A844427859125045",1319.4962,979,"EUR",20130820,183503,19,82.158,"madrid","28001","es","false","eu-ES","CREDITCARD","MC","28942","Madrid","ES","M",0,1,"true"
"A1759222108288810",233.19,233.19,"USD",20130705,190145,13,24.22,"south dakota","57105","us","false","en-US","CREDITCARD","VISA","57106","SD","US","M",1,0,"true"
"A844427461838428",127.49,127.49,"USD",20130705,202736,15,24.165,"ohio","44720","us","false","en-US","CREDITCARD","VISA","44720","OH","US","N",1,0,"true"
"A985157047326837",139.99,139.99,"USD",20130706,5138,19,71.24,"pennsylvania","17103","us","false","en-US","CREDITCARD","VISA","32514","FL","US","M",1,0,"true"
"A1899946885579360",219.99,219.99,"USD",20130706,74233,2,174.58,"florida","32162","us","false","en-US","CREDITCARD","VISA","33437","FL","US","M",1,0,"true"
"A1688853536658920",219.99,219.99,"USD",20130706,105453,2,24.176,"nevada","89512","us","false","en-US","CREDITCARD","VISA","89178","NV","US","M",1,0,"true"
"A1055520836848550",219.99,219.99,"USD",20130821,24420,18,108.192,"california","92604","us","false","en-US","CREDITCARD","VISA","92833","CA","US","M",1,0,"true"
"A914801108660269",1258.3451,799,"GBP",20130821,50557,5,2.99,"birmingham","b1","gb","false","en-GB","CREDITCARD","VISA","LE10 2HJ","NA","GB","M",0,1,"true"
"A914800864617064",233.74,233.74,"USD",20130821,74429,1,108.72,"illinois","60804","us","false","en-US","CREDITCARD","VISA","60123","IL","US","M",1,0,"true"
"A1688853685564920",213.99,213.99,"USD",20130729,112027,5,173.236,"illinois","60608","us","false","en-US","CREDITCARD","DISCOVER","8221","NJ","US","M",1,0,"true"
"A844428119696057",2516.6902,1598,"GBP",20130729,161430,16,82.132,"greater london","e9","gb","true","en-GB","CREDITCARD","MC","Tw3 2bn","NA","GB","M",0,2,"true"
"A914801109281160",150,150,"USD",20130821,180458,11,69.15,"colorado","80264","us","false","en-US","CREDITCARD","VISA","80120","CO","US","M",1,0,"true"
"A985157071765649",199.98,199.98,"USD",20130730,12851,17,76.24,"california","92604","us","false","en-US","CREDITCARD","MC","94561","CA","US","M",2,0,"true"
"A985157071784026",105.59,105.59,"USD",20130730,20033,20,68.185,"wisconsin","53725","us","false","en-US","CREDITCARD","MC","53154","WI","US","M",1,0,"true"
"A914801087931474",105.99,105.99,"USD",20130730,25758,21,72.78,"pennsylvania","19133","us","false","en-US","CREDITCARD","MC","19082","PA","US","M",1,0,"true"
"A985156546590097",117.69,117.69,"USD",20130912,12741,20,72.95,"pennsylvania","15222","us","false","en-US","CREDITCARD","VISA","15135","PA","US","M",1,0,"true"
"A1688853691682840",81.002899,99.99,"SGD",20130707,140222,22,115.66,"none","0","sg","false","en-SG","CREDITCARD","VISA","310122","NA","SG","M",1,0,"true"
"A985156400120705",199.99,199.99,"USD",20130707,201724,21,85.169,"yvelines","78000","fr","false","en-US","CREDITCARD","MC","50533","IA","US","M",1,0,"true"
"A844428097376601",260.370211,261.45,"CAD",20130708,2150,17,96.53,"alberta","t1a 0a1","ca","false","en-CA","CREDITCARD","VISA","S6H6X6","SK","CA","M",1,0,"true"
"A985157049342932",277.728226,278.88,"CAD",20130708,35421,19,24.84,"british columbia","v5k 1a1","ca","false","en-CA","CREDITCARD","VISA","S4R3Y5","SK","CA","M",1,0,"true"
"A985157049529127",280.207942,281.37,"CAD",20130708,81601,3,70.26,"quebec","h2y 2j7","ca","false","en-CA","CREDITCARD","VISA","K2S0L6","ON","CA","M",1,0,"true"
"A985157049758932",1313.450851,833.99,"GBP",20130708,130641,13,109.144,"sheffield","s1","gb","false","en-GB","CREDITCARD","VISA","La23 2ab","NA","GB","M",0,2,"true"
"A1759222108283810",233.19,233.19,"USD",20130708,170020,12,70.109,"vermont","5401","us","false","en-US","CREDITCARD","VISA","5770","VT","US","M",1,0,"true"
"A914801089468762",212.49,212.49,"USD",20130731,144300,9,173.193,"district of columbia","20026","us","false","en-US","CREDITCARD","MC","60174","IL","US","M",1,0,"true"
"A844428121739260",280.207942,281.37,"CAD",20130731,145959,9,184.151,"quebec","h2y 2j7","ca","true","en-CA","CREDITCARD","VISA","K1V2H9","ON","CA","M",1,0,"true"
"A985156603622580",219.99,219.99,"USD",20130912,142038,6,97.75,"oregon","97739","us","false","en-US","CREDITCARD","AMEX","97707","OR","US","M",1,0,"true"
"A1688853716781190",1409.771844,1045.98,"EUR",20130912,153359,16,83.117,"zuid-holland","2550","nl","false","nl-NL","CREDITCARD","MC","5466 CD","NA","NL","M",0,3,"true"
"A914801122917331",632.56,632.56,"USD",20130912,163414,10,67.33,"tennessee","37203","us","false","en-US","CREDITCARD","AMEX","37212","TN","US","M",0,1,"true"
"A844428098412700",280.207942,281.37,"CAD",20130709,24402,18,174.1,"british columbia","v2y 0h2","ca","false","en-CA","CREDITCARD","VISA","L3P 1Y6","ON","CA","M",1,0,"true"
"A914800132764514",1187.01,1187.01,"USD",20130709,41351,20,24.7,"california","94536","us","false","en-US","CREDITCARD","VISA","94538","CA","US","M",1,1,"true"
"A1055521466999200",159.159943,159.82,"CAD",20130731,151940,10,24.157,"quebec","h2y 2j7","ca","false","en-CA","CREDITCARD","VISA","G8B5V2","QC","CA","M",1,0,"true"
"A844428121746048",159.159943,159.82,"CAD",20130731,151326,11,24.89,"nova scotia","b3h 1a1","ca","false","en-CA","CREDITCARD","VISA","E8S 1K7","NB","CA","M",1,0,"true"
"A1055521172090570",219.99,219.99,"USD",20130731,164228,11,216.218,"south carolina","29150","us","false","en-US","CREDITCARD","VISA","29102","SC","US","M",1,0,"true"
"A985156791123336",149.79,149.79,"USD",20130912,190152,14,198.7,"rhode island","2852","us","false","en-US","PAYPAL","U","NA","NA","US","N",1,0,"true"
"A1055521506123070",148.74,148.74,"USD",20130912,214330,15,99.135,"illinois","60126","us","false","en-US","CREDITCARD","AMEX","60103","IL","US","M",1,0,"true"
"A844428143059735",1352.04,1352.04,"USD",20130823,81401,2,75.236,"texas","77007","us","true","en-US","CREDITCARD","AMEX","77072","TX","US","M",0,1,"true"
"A1899945578580050",132.855195,1199,"ZAR",20130801,210259,23,41.2,"western cape","8001","za","true","en-ZA","CREDITCARD","MC","7709","NA","ZA","M",1,0,"true"
"A1759221505390290",1110.86,1110.86,"USD",20130913,122333,7,71.58,"pennsylvania","17601","us","false","en-US","CREDITCARD","VISA","17603","PA","US","M",2,4,"true"
"A985157074968055",109.49,109.49,"USD",20130802,61912,22,67.11,"washington","98161","us","false","en-US","CREDITCARD","VISA","98008","WA","US","M",1,0,"true"
"A1759222264551920",106.99,106.99,"USD",20130802,130342,8,75.51,"indiana","46601","us","false","en-US","CREDITCARD","MC","46506","IN","US","M",1,0,"true"
"A1055521460667470",99.99,99.99,"USD",20130802,152437,9,75.12,"arkansas","72802","us","false","en-US","CREDITCARD","VISA","71730","AR","US","M",1,0,"true"
"A914800558368574",139.99,139.99,"USD",20130802,164007,11,66.229,"florida","33388","us","false","en-US","CREDITCARD","AMEX","33324","FL","US","M",1,0,"true"
"A1829581759845740",768.532796,771.72,"CAD",20130710,192315,13,74.117,"texas","77008","us","false","fr-CA","CREDITCARD","MC","J7B1X3","QC","CA","M",0,5,"true"
"A985157095825379",1961.68,1961.68,"USD",20130824,123229,4,204.11,"california","93611","us","false","en-US","CREDITCARD","VISA","90631","CA","US","M",0,2,"true"
"A914801091552342",107.61,107.61,"USD",20130802,174559,11,97.127,"minnesota","55405","us","false","en-US","CREDITCARD","VISA","55119","MN","US","M",1,0,"true"
"A844427625660626",156.421301,157.07,"CAD",20130914,33816,22,99.237,"ontario","0","ca","false","en-CA","CREDITCARD","MC","L3T 7J4","ON","CA","M",1,0,"true"
"A1759222108288990",219.99,219.99,"USD",20130711,125629,4,108,"california","90006","us","false","en-US","CREDITCARD","VISA","91361","CA","US","M",1,0,"true"
"A1055521446304200",118.93,118.93,"USD",20130711,143601,9,67.85,"new york","12522","us","false","en-US","CREDITCARD","VISA","12567","NY","US","M",1,0,"true"
"A844428124502741",1258.3451,799,"GBP",20130803,124204,12,86.181,"greater london","ec4n","gb","false","en-GB","CREDITCARD","MC","LU2 8NN","NA","GB","M",0,1,"true"
"A1055521469731660",1258.3451,799,"GBP",20130803,133832,13,149.254,"greater london","ig2","gb","true","en-GB","CREDITCARD","MC","OX4 2HB","NA","GB","M",1,1,"true"
"A1829582614279760",151.54,151.54,"USD",20130803,201157,15,108.16,"pennsylvania","19133","us","false","en-US","CREDITCARD","VISA","76226","TX","US","M",1,0,"true"
"A1759222293230260",104.7,104.7,"USD",20130914,172114,7,66.91,"hawaii","96789","us","false","en-US","CREDITCARD","MC","96797","HI","US","M",1,0,"true"
"A985157014076517",139.99,139.99,"USD",20130711,172843,12,216.15,"new york","14534","us","false","en-US","CREDITCARD","MC","22015","VA","US","M",1,0,"true"
"A985156942488977",119.06,119.06,"USD",20130711,181213,12,173.57,"texas","75219","us","false","en-US","CREDITCARD","VISA","75028","TX","US","M",1,0,"true"
"A1829582459965360",238.14,238.14,"USD",20130711,195019,13,173.174,"texas","78201","us","false","en-US","CREDITCARD","VISA","76801","TX","US","M",1,0,"true"
"A1829582623624560",377.370522,279.99,"EUR",20130804,152307,15,79.141,"greater london","se22","gb","false","fr-FR","CREDITCARD","MC","75008","NA","FR","M",1,0,"true"
"A1899946964991840",139.99,139.99,"USD",20130804,213902,16,108.46,"new york","10020","us","false","en-US","CREDITCARD","VISA","80134","CO","US","M",1,0,"true"
"A1829582539906720",139.99,139.99,"USD",20130804,215430,16,108.206,"south carolina","29601","us","false","en-US","CREDITCARD","VISA","29464","SC","US","M",1,0,"true"
"A1055521507920700",149.79,149.79,"USD",20130914,232657,18,98.219,"pennsylvania","15132","us","false","en-US","CREDITCARD","MC","15131","PA","US","M",1,0,"true"
"A1055521447445460",114.39,114.39,"USD",20130712,173600,12,98.158,"new york","10004","us","false","en-US","CREDITCARD","DISCOVER","70665","LA","US","M",1,0,"true"
"A1055521447483650",646.92,646.92,"USD",20130712,174116,9,99.171,"california","92123","us","false","en-US","CREDITCARD","VISA","92057","CA","US","M",0,1,"true"
"A985156419298438",139.99,139.99,"USD",20130805,95304,4,131.247,"florida","33603","us","false","en-US","CREDITCARD","VISA","89701","NV","US","M",1,0,"true"
"A1688853533583120",235.39,235.39,"USD",20130712,200630,15,108.17,"pennsylvania","15222","us","false","en-US","CREDITCARD","VISA","15216","PA","US","M",1,0,"true"
"A1829581504656880",64.19,64.19,"USD",20130826,11052,20,68.45,"new jersey","8060","us","false","en-US","CREDITCARD","DISCOVER","8048","NJ","US","M",0,1,"true"
"A1055520840507950",139.99,139.99,"USD",20130826,14324,19,96.35,"missouri","63301","us","false","en-US","CREDITCARD","AMEX","95762","CA","US","M",1,0,"true"
"A1688853616487760",139.99,139.99,"USD",20130805,221501,14,107.209,"california","93304","us","false","en-US","CREDITCARD","VISA","95630","CA","US","M",1,0,"true"
"A1829582620590360",281.323316,282.49,"CAD",20130806,30157,22,99.244,"ontario","l4b 1a1","ca","false","en-CA","CREDITCARD","VISA","L0R 1B8","ON","CA","M",1,1,"true"
"A844428103326158",606.18,606.18,"USD",20130713,201416,14,70.139,"texas","77429","us","false","en-US","CREDITCARD","VISA","77429","TX","US","M",1,2,"true"
"A1055521448807100",260.370211,261.45,"CAD",20130714,23108,22,142.163,"nova scotia","b1l 1a9","ca","false","en-CA","CREDITCARD","VISA","T3J0H6","AB","CA","M",1,0,"true"
"A1055520453223320",119.12,119.12,"USD",20130826,172243,10,38.122,"arizona","85013","us","false","en-US","CREDITCARD","VISA","85016","AZ","US","M",1,0,"true"
